total_demand,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_28
47093,34657.57142857143,34391.142857142855,36395.392857142855,6139.393641534496,6451.375766795134
48373,35320.28571428572,34751.857142857145,36335.25,7267.899506604032,6338.536030445771
32972,36421.42857142857,35110.5,36281.142857142855,8662.697325451281,6223.9932204707275
34087,36552.0,35190.0,36137.17857142857,8592.570977303581,6253.228801860098
33030,37203.142857142855,35556.42857142857,36120.857142857145,8132.029706220764,6258.135615839862
31953,37473.71428571428,35806.78571428572,36059.57142857143,7925.400930221871,6280.460754674396
35460,38176.42857142857,35999.142857142855,35985.78571428572,7010.775987890408,6317.350044283645
45717,37566.857142857145,36112.21428571428,35891.75,7038.933996673331,6304.405030376542
43905,37370.28571428572,36345.28571428572,35860.892857142855,6741.494634334563,6252.045373992867
36396,36732.0,36576.71428571428,35773.82142857143,5649.150496608596,6116.155704080861
32275,37221.142857142855,36886.57142857143,35758.107142857145,5412.606871264246,6113.890392281824
29255,36962.28571428572,37082.71428571428,35724.607142857145,5626.578407116387,6130.898510304245
29468,36423.0,36948.357142857145,35602.392857142855,6216.294260516724,6227.250260179855
35775,36068.0,37122.21428571428,35564.17857142857,6574.734924948166,6262.661983140986
44587,36113.0,36839.92857142857,35615.53571428572,6570.956881104393,6258.120280333521
42589,35951.57142857143,36660.92857142857,35706.392857142855,6304.155927035815,6372.317470987945
32110,35763.57142857143,36247.78571428572,35679.142857142855,6041.596308293098,6339.960828914427
28522,35151.28571428572,36186.21428571428,35688.107142857145,6182.363051840434,6334.5344728792215
27915,34615.142857142855,35788.71428571428,35672.57142857143,6620.573273983935,6352.16311613361
28699,34423.71428571428,35423.357142857145,35615.07142857143,6817.822372632027,6416.829908045178
32863,34313.857142857145,35190.92857142857,35595.03571428572,6916.465629895352,6438.247791775872
40047,33897.857142857145,35005.42857142857,35558.82142857143,6901.493037224413,6451.108392009062
38446,33249.28571428572,34600.42857142857,35472.857142857145,5865.056200761863,6371.368041447358
28645,32657.428571428572,34210.5,35393.607142857145,4894.1600865093205,6317.970562224258
31293,32162.428571428572,33656.857142857145,35271.71428571428,5128.377711555667,6416.8577394763315
36139,32558.285714285714,33586.71428571428,35334.71428571428,4902.513189317144,6366.852748049381
19839,33733.142857142855,34078.42857142857,35513.392857142855,4579.0683342273605,6314.644122632935
26073,32467.428571428572,33390.642857142855,35256.42857142857,6859.270900446655,6800.205200763196
31546,31497.428571428572,32697.64285714286,34768.78571428572,7262.271496282296,6955.537167301631
38187,30283.0,31766.14285714286,34213.53571428572,6231.998796533907,6543.62580702634
37087,30246.0,31451.714285714286,33849.75,6175.973850333246,5986.7338317502
38024,31452.0,31807.214285714286,33996.71428571428,6619.553685861308,6014.8307377874735
31519,32413.571428571428,32485.928571428572,34137.32142857143,7066.405400606044,6062.8449687485445
35151,31753.571428571428,32743.35714285714,34083.357142857145,6873.5816926631705,6079.76702900566
36899,33941.0,33204.21428571428,34197.57142857143,4464.0854606514795,6068.29189114949
44450,35487.57142857143,33492.5,34248.96428571428,2877.1951536836755,6085.448737111401
40424,37331.0,33807.0,34203.71428571428,3887.3952290275924,6001.143365486436
33653,37650.57142857143,33948.28571428572,34079.392857142855,4057.7103912240245,5826.232925244796
31422,37160.0,34306.0,33981.42857142857,4335.289763479848,5808.8730304249275
30911,36216.857142857145,34315.21428571428,33950.96428571428,4808.3251217227735,5820.379104886843
31669,36130.0,33941.78571428572,34010.107142857145,4911.710360624547,5779.162154700079
36163,35632.57142857143,34786.78571428572,34088.71428571428,5195.501671546981,5729.851467644691
41528,35527.42857142857,35507.5,34102.57142857143,5172.999673211615,5734.547890917617
43097,35110.0,36220.5,33993.32142857143,4391.932072941611,5553.6961936512025
32474,35491.857142857145,36571.21428571428,34011.46428571428,5004.452565085448,5583.5660812658625
30338,35323.42857142857,36241.71428571428,34024.46428571428,5095.664198026346,5579.39719618092
31692,35168.57142857143,35692.71428571428,34089.32142857143,5248.17825082007,5523.338691431545
32411,35280.142857142855,35705.07142857143,34224.21428571428,5149.9635412486505,5411.961076460349
32123,35386.142857142855,35509.357142857145,34356.78571428572,5070.26828443923,5316.22032509693
40474,34809.0,35168.21428571428,34330.357142857145,5195.489389845761,5325.752273165964
34915,34658.42857142857,34884.21428571428,34345.607142857145,4979.076582966715,5343.310240050518
35289,33489.57142857143,34490.71428571428,34219.5,3367.4909976193762,5284.29447619181
31077,33891.71428571428,34607.57142857143,34456.78571428572,3393.977495225204,5172.6989613714895
20,33997.28571428572,34582.92857142857,34449.07142857143,3274.401050283112,5177.750612197979
32727,29472.714285714286,32376.428571428572,33159.107142857145,13355.208655730366,8299.394486343408
33095,29517.85714285714,32452.0,33619.392857142855,13367.324444686898,7880.091930932489
36490,29656.714285714286,32232.85714285714,33870.17857142857,13403.894890594125,7741.55177311502
34121,29087.571428571428,31873.0,34046.75,12944.748276902916,7742.959844749785
32293,28974.14285714286,31231.85714285714,33901.53571428572,12888.531496755446,7700.447161052333
34811,28546.14285714286,31218.928571428572,33730.32142857143,12692.127276761918,7680.26653209174
23845,29079.571428571428,31538.428571428572,33615.57142857143,12893.098565474775,7637.62333805278
32653,32483.14285714286,30977.928571428572,33341.5,4067.0198109742596,7850.369340214386
38870,32472.571428571428,30995.214285714286,33252.28571428572,4066.3764318757117,7843.234762836941
44616,33297.57142857143,31477.14285714286,33322.67857142857,4743.202218513797,7885.904903821544
45302,34458.42857142857,31773.0,33328.607142857145,6370.111245944936,7894.637745726125
32412,36055.71428571428,32514.928571428572,33502.82142857143,7561.744016523459,8107.954389014463
30952,36072.71428571428,32309.428571428572,33458.5,7552.0024654455065,8110.494557236521
32973,35521.42857142857,32300.5,33441.71428571428,7796.354144879563,8115.3503694571245
33197,36825.42857142857,34654.28571428572,33515.357142857145,6095.782964671616,8100.87773120131
32766,36903.142857142855,34687.857142857145,33569.92857142857,6036.907001342398,8093.122072698406
47798,36031.142857142855,34664.357142857145,33448.607142857145,6145.326311611958,8078.258486411579
46858,36485.71428571428,35472.07142857143,33672.53571428572,6951.05413382951,8391.348011083914
33714,36708.0,36381.857142857145,33806.857142857145,7296.2828664098815,8575.866736087526
30223,36894.0,36483.357142857145,33851.142857142855,7184.250250838037,8571.929722298322
31579,36789.857142857145,36155.642857142855,33847.03571428572,7289.257699486521,8573.702715742875
31190,36590.71428571428,36708.07142857143,33843.0,7428.623643589367,8574.781206581365
35240,36304.0,36603.57142857143,33799.392857142855,7617.760803980814,8585.43146886713
43233,36657.42857142857,36344.28571428572,33910.71428571428,7482.4455417807085,8583.097454610668
40427,36005.28571428572,36245.5,34009.25,6481.650039773436,8676.56401367117
32706,35086.57142857143,35897.28571428572,34206.107142857145,4965.424146271976,8760.00308362574
27854,34942.57142857143,35918.28571428572,34113.857142857145,5026.109126588955,8761.7773468134
28197,34604.142857142855,35697.0,33998.75,5458.058123196412,8824.100754205529
26244,34121.0,35355.857142857145,35005.07142857143,5902.095560053217,5941.3743698000135
30888,33414.42857142857,34859.21428571428,34773.53571428572,6569.75465947658,6155.8879100939075
40529,32792.71428571428,34725.07142857143,34694.71428571428,6574.122088773163,6192.198669276405
40197,32406.428571428572,34205.857142857145,34838.96428571428,5903.678538480419,6281.964103580772
30060,32373.571428571428,33730.07142857143,35055.96428571428,5852.013922777437,6360.693978455986
24000,31995.571428571428,33469.07142857143,34976.21428571428,5912.110701972772,6410.423105913174
24983,31445.0,33024.57142857143,34590.107142857145,6511.182227522131,6737.9547910232495
27017,30985.85714285714,32553.428571428572,34630.75,6881.196829732739,6673.86796407091
36489,31096.285714285714,32255.35714285714,34429.46428571428,6798.118311079078,6819.137327225952
45333,31896.428571428572,32344.571428571428,34344.42857142857,7092.752870762827,6776.424204158795
43897,32582.714285714286,32494.571428571428,34370.03571428572,8211.436186081897,6817.90436186709
37294,33111.28571428572,32742.428571428572,34319.857142857145,8875.49158665377,6739.18294154246
30577,34144.71428571428,33070.142857142855,34494.21428571428,8882.145362360106,6751.137727749877
31676,35084.28571428572,33264.642857142855,34480.82142857143,7926.630572828223,6758.792627514636
32389,36040.42857142857,33513.142857142855,34434.5,6833.371638684724,6773.936759538163
34255,36807.857142857145,33952.07142857143,34405.642857142855,5887.2439626866335,6781.121032714106
47108,36488.71428571428,34192.57142857143,34458.82142857143,5967.415596785737,6773.620805653593
48040,36742.28571428572,34662.5,34434.17857142857,6425.963526047669,6724.370762541025
33147,37334.142857142855,35222.71428571428,34476.392857142855,7322.959224898326,6808.438442486826
33533,36741.71428571428,35443.21428571428,34456.142857142855,7492.531208127307,6811.632423665596
36738,37164.0,36124.142857142855,34574.357142857145,7163.2396302231655,6764.001895734714
37483,37887.142857142855,36963.78571428572,34758.607142857145,6761.099452716508,6749.636820623581
33910,38614.857142857145,37711.357142857145,34983.357142857145,6331.160700023606,6731.155127406178
44965,38565.57142857143,37527.142857142855,34935.857142857145,6371.96853039785,6733.969132326967
43832,38259.42857142857,37500.857142857145,34997.71428571428,5929.241571992766,6820.408312188771
34557,37658.28571428572,37496.21428571428,35119.32142857143,4895.572820221849,6949.9229042010775
30710,37859.71428571428,37300.71428571428,35185.42857142857,4704.289876070021,6934.90443432551
30411,37456.42857142857,37310.21428571428,35287.42857142857,5228.791155934671,6843.479164049758
29703,36552.57142857143,37219.857142857145,35366.5,5879.976781619183,6770.92614979118
33326,35441.142857142855,37028.0,35490.03571428572,6388.124122895831,6628.375648635047
41488,35357.71428571428,36961.642857142855,35577.107142857145,6415.209628019055,6581.53100132702
44427,34861.0,36560.21428571428,35611.357142857145,5634.460577553085,6610.685582276996
31797,34946.0,36302.142857142855,35762.42857142857,5794.56377420537,6765.872506372465
29725,34551.71428571428,36205.71428571428,35824.46428571428,5918.029900630933,6719.454913310352
26351,34411.0,35933.71428571428,36028.92857142857,6035.150729959709,6427.066486690383
28890,33831.0,35191.78571428572,36077.78571428572,6647.644520179051,6344.659126687773
34198,33714.857142857145,34578.0,36144.67857142857,6738.27053549527,6254.829304912956
45496,33839.42857142857,34598.57142857143,36062.857142857145,6737.943921235482,6265.134468210712
46777,34412.0,34636.5,36068.67857142857,7610.075295291097,6274.136369983797
37201,34747.71428571428,34846.857142857145,36171.53571428572,8157.650268598292,6428.9235230592
30066,35519.71428571428,35035.71428571428,36168.21428571428,8087.269372585641,6428.346134617755
31278,35568.42857142857,34989.71428571428,36149.96428571428,8047.476102421643,6445.509878300541
32662,36272.28571428572,35051.642857142855,36135.75,7286.404159215186,6456.171773754338
34864,36811.142857142855,35263.0,36145.5,6770.691309572722,6450.507585540158
43485,36906.28571428572,35372.857142857145,36167.25,6732.422167251175,6444.921357592781
50090,36619.0,35515.5,36037.857142857145,6336.029355992583,6250.570253773212
37506,37092.28571428572,35920.0,36111.07142857143,7275.375012425707,6406.423760735503
34567,37135.857142857145,36327.78571428572,36266.75,7277.047717047776,6384.653676184387
34942,37778.857142857145,36673.642857142855,36303.67857142857,6726.248890938909,6371.2323539227455
33084,38302.28571428572,37287.28571428572,36239.53571428572,6262.6314680621,6375.736933337331
36946,38362.57142857143,37586.857142857145,36082.42857142857,6201.015504392328,6398.12086665598
44708,38660.0,37783.142857142855,36190.857142857145,6053.414821404506,6385.654603842643
45376,38834.71428571428,37726.857142857145,36181.67857142857,6230.9307681994815,6372.74743967578
32084,38161.28571428572,37626.78571428572,36236.82142857143,4930.845252566914,6447.636822632062
30095,37386.71428571428,37261.28571428572,36148.5,5449.521162887771,6488.309324384044
29384,36747.857142857145,37263.357142857145,36126.53571428572,6062.79672616994,6508.41146620987
28809,35953.857142857145,37128.07142857143,36089.857142857145,6672.046723172005,6544.6079174883225
33202,35343.142857142855,36852.857142857145,36057.92857142857,7156.5744232971065,6579.011233424356
41441,34808.28571428572,36734.142857142855,36053.5,7156.723894685456,6580.959749323975
44171,34341.57142857143,36588.142857142855,36051.82142857143,6477.859493617277,6579.528098881279
31843,34169.42857142857,36165.357142857145,36042.67857142857,6143.120837086593,6567.626083627072
28466,34135.0,35760.857142857145,36044.32142857143,6157.41506911246,6566.530376778401
27014,33902.28571428572,35325.07142857143,35999.357142857145,6362.905932414982,6615.532212930228
30210,33563.71428571428,34758.78571428572,36023.03571428572,6697.6437576779035,6580.814828992844
32918,33763.857142857145,34553.5,36070.17857142857,6551.2121379322125,6532.373229077492
41193,33723.28571428572,34265.78571428572,36024.46428571428,6556.149167366601,6550.414075020973
43156,33687.857142857145,34014.71428571428,35870.78571428572,6507.985900122276,6367.906966780075
30672,33542.857142857145,33856.142857142855,35741.46428571428,6241.33469776487,6171.970754846246
33708,33375.57142857143,33755.28571428572,35508.28571428572,6309.806755021438,6237.769727603231
33699,34124.42857142857,34013.357142857145,35638.357142857145,5929.63005752024,6157.538759230726
36604,35079.42857142857,34321.57142857143,35724.82142857143,5069.5446165358335,6110.86378723913
35685,35992.857142857145,34878.357142857145,35865.607142857145,4600.257544550118,6083.032932243748
46776,36388.142857142855,35055.71428571428,35894.92857142857,4406.822189460746,6080.004111405606
48790,37185.71428571428,35436.78571428572,36012.46428571428,5728.417079621125,6261.273894061422
36594,37990.57142857143,35766.71428571428,35966.03571428572,6968.609901004697,6156.971119718501
35248,38836.57142857143,36106.07142857143,35933.46428571428,6254.972098449414,6150.932073194086
35209,39056.57142857143,36590.5,35957.78571428572,6068.839204140607,6146.673712680607
33038,39272.28571428572,37175.857142857145,35967.32142857143,5870.254983510365,6145.246437836818
38439,38762.857142857145,37377.857142857145,35965.67857142857,6280.781650627321,6146.051903780859
46155,39156.28571428572,37772.21428571428,36019.0,6140.541309316979,6161.329335880792
46083,39067.57142857143,38126.642857142855,36070.67857142857,6015.318635426889,6242.442643077825
35751,38680.857142857145,38335.71428571428,36095.92857142857,5334.606121935359,6282.7752650995
36396,38560.42857142857,38698.5,36226.892857142855,5398.698974664854,6234.07991571352
34228,38724.42857142857,38890.5,36451.92857142857,5297.7982803280975,6117.164230011422
33193,38584.28571428572,38928.28571428572,36624.92857142857,5417.90475227847,5976.757710954137
38905,38606.42857142857,38684.642857142855,36781.5,5391.712710482698,5819.7844843640405
47819,38673.0,38914.642857142855,36985.17857142857,5392.177760422937,5789.588106973816
38934,38910.71428571428,38989.142857142855,37212.96428571428,5798.375080264151,6089.1112498863085
31626,37889.42857142857,38285.142857142855,37025.92857142857,4881.676790377872,5946.223961651323
30678,37300.142857142855,37930.28571428572,37018.17857142857,5403.8792679756325,5953.366436722515
30437,36483.28571428572,37603.857142857145,37097.17857142857,5966.238058561548,5849.446951088438
30792,35941.71428571428,37263.0,37219.42857142857,6363.884288553253,5663.730699737883
33427,35598.71428571428,37102.57142857143,37240.21428571428,6597.15498565568,5638.063361731526
42377,34816.142857142855,36744.57142857143,37258.392857142855,6463.134106313297,5624.415336458009
43440,34038.71428571428,36474.71428571428,37300.67857142857,4734.520662618508,5659.434051364673
31508,34682.42857142857,36285.92857142857,37310.82142857143,5715.678579053176,5670.560198686822
29865,34665.57142857143,35982.857142857145,37340.67857142857,5726.359252239943,5636.408286696284
28883,34549.42857142857,35516.357142857145,37203.42857142857,5828.056819019012,5773.270531019532
33859,34327.42857142857,35134.57142857143,37031.42857142857,6036.6772553876035,5950.56107176315
38951,34765.57142857143,35182.142857142855,36933.392857142855,5845.585509799739,5980.4009548430595
46542,35554.71428571428,35185.42857142857,37050.03571428572,6005.442440383691,5986.9969562571805
45139,36149.71428571428,35094.21428571428,37041.67857142857,6929.294377599228,5973.064937258671
35820,36392.42857142857,35537.42857142857,36911.28571428572,7249.567156208753,5742.499525836529
33611,37008.42857142857,35837.0,36883.642857142855,6942.03600915327,5745.945302844466
32146,37543.57142857143,36046.5,36825.17857142857,6424.69827714739,5771.475573912143
31819,38009.71428571428,36168.57142857143,36715.78571428572,5777.3659428925685,5831.95452502937
36363,37718.28571428572,36241.92857142857,36672.25,6065.884703659883,5864.883122986874
42843,37348.57142857143,36451.642857142855,36598.107142857145,6057.091404767968,5854.834560330117
38180,36820.142857142855,36484.92857142857,36479.82142857143,5225.6593978996425,5685.615677619958
37922,35826.0,36109.21428571428,36197.57142857143,3863.778030201317,5379.133342205554
33844,36126.28571428572,36567.357142857145,36275.107142857145,3944.0812920241565,5388.097089636979
32817,36159.57142857143,36851.57142857143,36183.96428571428,3920.2269006245865,5407.525644069552
33522,36255.42857142857,37132.57142857143,36133.57142857143,3812.4528787095396,5432.9432540858
34589,36498.71428571428,37108.5,36145.32142857143,3525.7197711618555,5426.700225487085
40019,36245.28571428572,36796.92857142857,35991.17857142857,3600.0742452660998,5406.669626342329
43020,35841.857142857145,36331.0,35712.607142857145,2808.766361979968,4956.922554399804
32314,36533.28571428572,36179.642857142855,35858.53571428572,3874.001364407126,5112.959377040839
29926,35732.142857142855,35929.21428571428,35883.107142857145,4111.535699653296,5093.4817338712855
29083,35172.42857142857,35666.0,35856.25,4643.662450305866,5123.836110839295
30386,34639.0,35447.21428571428,35807.892857142855,5146.566492980188,5182.924152047088
33425,34191.0,35344.857142857145,35793.392857142855,5390.706076201867,5198.022518151144
38386,34024.71428571428,35135.0,35793.32142857143,5394.334488278262,5198.056253907135
35965,33791.42857142857,34816.642857142855,35650.78571428572,5120.245171771305,5063.824483216753
33459,32783.57142857143,34658.42857142857,35383.82142857143,3409.518874032038,4829.592077349588
28912,32947.142857142855,34339.642857142855,35453.5,3410.7020503395224,4785.475374041285
28109,32802.28571428572,33987.357142857145,35419.46428571428,3577.8373222886544,4829.877565215662
27689,32663.14285714286,33651.07142857143,35391.82142857143,3760.847396911617,4870.7155687964805
33740,32277.85714285714,33234.42857142857,35171.46428571428,4150.932442579244,5077.797739922906
40692,32322.85714285714,33173.78571428572,34985.357142857145,4167.117126126513,5029.406865951537
44602,32652.285714285714,33221.857142857145,34776.42857142857,4773.3702180005885,4637.810582021331
37312,33886.142857142855,33334.857142857145,34757.25,6555.851722661485,4594.277508387377
38357,34436.57142857143,33691.857142857145,34810.53571428572,6674.683459589229,4615.662646396936
32899,35785.857142857145,34294.07142857143,34980.03571428572,6316.819648857346,4656.939469318827
35655,36470.142857142855,34566.642857142855,35006.92857142857,5560.805440118987,4642.117978686278
37457,37608.142857142855,34943.0,35143.92857142857,4083.0140594325153,4600.972432871377
44347,38139.142857142855,35231.0,35183.0,3721.8411854247074,4616.327697142767
45279,38661.28571428572,35656.78571428572,35236.71428571428,4344.04936721047,4716.423267038536
38256,38758.0,36322.07142857143,35490.25,4502.983640506198,5058.8764279198385
33658,38892.857142857145,36664.71428571428,35502.17857142857,4466.448120097623,5065.212547575513
34644,38221.57142857143,37003.71428571428,35495.53571428572,4893.144314826008,5067.589144693758
35077,38470.857142857145,37470.5,35560.78571428572,4613.231240268611,5043.528162184815
38356,38388.28571428572,37998.21428571428,35616.32142857143,4676.767106819449,5028.786776988333
44984,38516.71428571428,38327.92857142857,35750.857142857145,4659.241630504728,5050.6268676881855
42494,38607.71428571428,38634.5,35928.17857142857,4796.29686022752,5287.623355034756
35203,38209.857142857145,38483.92857142857,35909.392857142855,4233.121638876397,5262.368635392423
33542,37773.71428571428,38333.28571428572,36012.57142857143,4382.2260216426175,5217.393264475133
32269,37757.142857142855,37989.357142857145,36141.71428571428,4400.564525473626,5104.691334355842
33120,37417.857142857145,37944.357142857145,36255.5,4757.661520417033,4975.393284287518
37996,37138.28571428572,37763.28571428572,36353.142857142855,4970.863463366131,4881.886055646677
42420,37086.857142857145,37801.78571428572,36516.392857142855,4958.010905883216,4856.704616181221
42460,36720.57142857143,37664.142857142855,36660.46428571428,4332.620910301373,4972.668316292817
33158,36715.71428571428,37462.78571428572,36892.42857142857,4325.08230034547,5089.149499114624
30641,36423.57142857143,37098.642857142855,36881.67857142857,4509.427452834861,5096.982550007344
28821,36009.142857142855,36883.142857142855,36943.42857142857,4931.903568554797,5006.5245092155155
29356,35516.57142857143,36467.21428571428,36968.857142857145,5506.426241436515,4961.598381303599
34078,34978.857142857145,36058.57142857143,37028.392857142855,5945.719873112381,4854.978272364591
39930,34419.142857142855,35753.0,37040.46428571428,5796.909246272835,4846.9126827530945
40211,34063.42857142857,35392.0,37013.25,5277.231656122423,4827.752161739993
33449,33742.142857142855,35228.92857142857,36856.42857142857,4719.863960912801,4639.7718289091135
37739,33783.71428571428,35103.642857142855,36718.46428571428,4715.140638209523,4682.956089845172
37869,34797.71428571428,35403.42857142857,36696.392857142855,4689.803965849205,4676.39918724499
47028,36090.28571428572,35803.42857142857,36873.892857142855,3957.7363780442683,4620.917788742563
38593,38614.857142857145,36796.857142857145,37280.07142857143,4539.655399130744,4994.547085302289
40782,39259.857142857145,36839.5,37320.642857142855,4085.667160067854,5000.6477522216
45490,39381.57142857143,36722.5,37193.32142857143,4121.492118846531,4858.487426971725
37635,40135.71428571428,36938.92857142857,37200.857142857145,4735.750757598529,4871.638972166583
36448,40733.71428571428,37258.71428571428,37178.67857142857,3949.7301053061487,4868.069699229957
37214,40549.28571428572,37673.5,37278.32142857143,4138.50100536757,4821.66975883122
35179,40455.71428571428,38273.0,37370.107142857145,4215.883723660839,4794.047538657711
40253,38763.0,38688.92857142857,37373.75,3445.6217629526755,4792.278964743802
47696,39000.142857142855,39130.0,37441.5,3488.8249898101194,4820.008686791005
43675,39987.857142857145,39684.71428571428,37538.357142857145,4807.030595165473,5001.036368255461
36281,39728.57142857143,39932.142857142855,37580.53571428572,4499.927808944723,5049.1290960230845
35815,39535.142857142855,40134.42857142857,37619.03571428572,4632.078490576008,5034.417245191072
33011,39444.71428571428,39997.0,37700.21428571428,4707.948552334481,4984.317794674301
32430,38844.28571428572,39650.0,37726.71428571428,5273.861163457789,4956.265857344343
36449,38451.57142857143,38607.28571428572,37702.07142857143,5679.067407510444,4981.6693091593415
42480,37908.142857142855,38454.142857142855,37646.82142857143,5659.92910522652,4986.864628078756
42689,37163.0,38575.42857142857,37648.96428571428,4347.831835141104,4989.004060651362
33451,37022.142857142855,38375.357142857145,37657.142857142855,4111.234544050033,4997.3636880547165
31512,36617.857142857145,38076.5,37667.607142857145,4329.6100066315,4987.89151875921
30939,36003.142857142855,37723.92857142857,37698.71428571428,4747.863008012864,4944.97824477215
30525,35707.142857142855,37275.71428571428,37774.357142857145,5022.159742201586,4818.734967036442
33848,35435.0,36943.28571428572,37816.107142857145,5274.609590607931,4747.635733938456
39008,35063.42857142857,36485.78571428572,37807.892857142855,5282.880428236802,4754.536845763727
42214,34567.42857142857,35865.21428571428,37774.96428571428,4587.754601732107,4742.472846773186
32632,34499.57142857143,35760.857142857145,37846.5,4449.023370626503,4795.390522080477
30705,34382.57142857143,35500.21428571428,37817.32142857143,4491.758225058513,4825.529954036303
30334,34267.28571428572,35135.21428571428,37566.107142857145,4587.059105581166,5009.350156267302
31840,34180.857142857145,34944.0,37297.0,4665.255063715558,5191.555857565457
43129,34368.71428571428,34901.857142857145,36754.57142857143,4517.649046214386,4923.710182136222
47011,35694.57142857143,35379.0,36916.57142857143,5577.052682111534,5059.196177029699
47572,36837.857142857145,35702.642857142855,37139.03571428572,7006.593690435956,5363.276365156619
35799,37603.28571428572,36051.42857142857,37213.392857142855,7924.349346881948,5496.130385127107
36238,38055.71428571428,36219.142857142855,37147.82142857143,7679.8524229372415,5501.86330089598
34547,38846.142857142855,36556.71428571428,37140.32142857143,7056.656938158245,5502.995629005816
34577,39448.0,36814.42857142857,37045.07142857143,6354.38001171893,5524.711488552683
38980,39839.0,37103.857142857145,37023.57142857143,5874.28977267321,5533.4069970235305
45258,39246.28571428572,37470.42857142857,36978.107142857145,5693.538610105463,5511.074838630309
43249,38995.857142857145,37916.857142857145,36891.03571428572,5321.484925236898,5352.443737363353
36122,38378.28571428572,37990.78571428572,36875.82142857143,4316.218395551247,5333.016359008258
36672,38424.42857142857,38240.07142857143,36870.142857142855,4285.667075930423,5333.757779737472
34419,38486.42857142857,38666.28571428572,36900.75,4251.76986117319,5329.936241888129
34536,38468.142857142855,38958.07142857143,36951.03571428572,4271.764250227715,5298.42770166663
38258,38462.28571428572,39150.642857142855,37026.25,4278.012260941014,5246.566098323173
44555,38359.142857142855,38802.71428571428,37090.857142857145,4272.149514727945,5250.331289119061
46673,38258.71428571428,38627.28571428572,37164.96428571428,4087.2032701381886,5343.04053735908
35379,38747.857142857145,38563.07142857143,37307.25,4906.692892657629,5544.831177505499
31959,38641.71428571428,38533.07142857143,37376.107142857145,4980.445418978941,5507.011869320419
31847,37968.42857142857,38227.42857142857,37392.07142857143,5574.267062647251,5490.004431817487
32399,37601.0,38034.57142857143,37424.5,5921.192700799367,5453.032642484362
37116,37295.71428571428,37879.0,37491.42857142857,6155.99059762886,5376.173018797137
44673,37132.57142857143,37745.857142857145,37608.142857142855,6141.353212909511,5329.416386047633
47443,37149.42857142857,37704.07142857143,37810.46428571428,6165.237812583873,5489.649482719429
34667,37259.42857142857,38003.642857142855,37997.21428571428,6367.04331845224,5728.7348830076235
31402,37157.71428571428,37899.71428571428,38069.892857142855,6407.647740897455,5670.762548104455
29506,37078.142857142855,37523.28571428572,38094.78571428572,6485.946253980485,5638.674623343372
29976,36743.71428571428,37172.357142857145,38065.21428571428,6850.724869537157,5682.880564285731
37693,36397.57142857143,36846.642857142855,37998.642857142855,7161.020617601512,5768.774683518706
43237,36480.0,36806.28571428572,37804.5,7173.977650741113,5680.519176194294
39210,36274.857142857145,36712.142857142855,37669.71428571428,6916.561607922691,5495.748463549179
43256,35098.71428571428,36179.07142857143,37371.07142857143,5183.907976108516,5154.314078938011
34299,36325.71428571428,36741.71428571428,37637.392857142855,6014.616106183466,5261.610669742401
37397,36739.57142857143,36908.857142857145,37568.142857142855,5711.381994378766,5293.374808921512
31483,37866.857142857145,37305.28571428572,37669.92857142857,4742.213808921266,5260.4286258861375
35966,38082.142857142855,37239.857142857145,37559.42857142857,4341.5650184609185,5359.37027415066
46017,37835.42857142857,37157.71428571428,37451.78571428572,4415.798789843202,5360.0494010793
45953,38232.57142857143,37253.71428571428,37478.892857142855,5060.513045701398,5402.738807098197
35580,39195.857142857145,37147.28571428572,37575.46428571428,5856.719344154223,5532.309359619098
34167,38099.28571428572,37212.5,37556.107142857145,5685.938055539149,5538.527992294393
31792,38080.42857142857,37410.0,37466.642857142855,5700.841454181482,5573.459549436628
34480,37279.71428571428,37573.28571428572,37372.82142857143,6185.828096390566,5648.271325541223
38359,37707.857142857145,37895.0,37370.82142857143,5810.051274259423,5649.322837516613
47579,38049.71428571428,37942.57142857143,37374.42857142857,5760.671711825655,5649.942500058583
45747,38272.857142857145,38252.71428571428,37482.42857142857,6138.581905417861,5818.667395028542
36559,38243.42857142857,38719.642857142855,37449.357142857145,6095.972464317243,5766.897716721899
31037,38383.28571428572,38241.28571428572,37491.5,6035.613879694563,5755.508083244805
29831,37936.142857142855,38008.28571428572,37458.57142857143,6498.2446457632095,5790.861999600119
28861,37656.0,37467.857142857145,37386.57142857143,6840.5237372587,5875.136540122226
34832,36853.28571428572,37280.57142857143,37260.21428571428,7566.496188555721,6022.573710676282
43032,36349.42857142857,37199.57142857143,37178.642857142855,7566.9512102991175,6040.04156972625
44402,35699.857142857145,36986.357142857145,37120.03571428572,6572.067011947113,5972.210289283019
31510,35507.71428571428,36875.57142857143,37011.42857142857,6240.675276343221,5802.7775049959255
29410,34786.42857142857,36584.857142857145,36898.67857142857,6388.934623162709,5880.172402697875
29001,34554.0,36245.07142857143,36827.53571428572,6574.959087325152,5960.638348129815
29511,34435.42857142857,36045.71428571428,36809.5,6680.957861892301,5984.329304293187
33127,34528.28571428572,35690.78571428572,36792.892857142855,6594.525171541529,6004.606203137877
40839,34284.71428571428,35317.07142857143,36629.82142857143,6612.899558546776,6041.145881331105
42924,33971.42857142857,34835.642857142855,36544.17857142857,6166.296318351385,5960.468475582491
31473,33760.28571428572,34634.0,36676.82142857143,5761.639052511718,6062.443163863834
